年份,权益登记日,除息日,每份分红,分红发放日
2020年,2020-01-10,2020-01-10,0.0450,2020-01-14
2019年,2019-01-21,2019-01-21,0.0410,2019-01-22
2018年,2018-01-15,2018-01-15,0.0700,2018-01-17
2016年,2016-01-12,2016-01-12,0.0600,2016-01-14
2014年,2014-07-11,2014-07-11,0.0300,2014-07-15
2014年,2014-01-20,2014-01-20,0.0150,2014-01-22
2012年,2012-06-28,2012-06-28,0.0300,2012-07-02
2011年,2011-06-24,2011-06-24,0.0700,2011-06-28
2010年,2010-06-29,2010-06-29,0.0500,2010-07-01
