年份,权益登记日,除息日,每份分红,分红发放日
2020年,2020-12-25,2020-12-25,0.0577,2020-12-28
2020年,2020-06-22,2020-06-22,0.0945,2020-06-23
2019年,2019-12-27,2019-12-27,0.1307,2019-12-30
