年份,权益登记日,除息日,每份分红,分红发放日
2016年,2016-03-30,2016-03-30,0.4593,2016-04-01
2014年,2014-12-15,2014-12-15,0.2770,2014-12-17
2013年,2013-08-27,2013-08-27,0.0900,2013-08-29
2013年,2013-03-08,2013-03-08,0.0240,2013-03-12
2013年,2013-02-26,2013-02-26,0.0260,2013-02-28
2010年,2010-12-22,2010-12-22,0.1500,2010-12-24
2009年,2009-10-26,2009-10-26,0.0900,2009-10-28
2009年,2009-06-04,2009-06-04,0.1300,2009-06-08
