年份,权益登记日,除息日,每份分红,分红发放日
2018年,2018-09-26,2018-09-26,0.0940,2018-09-28
2016年,2016-04-15,2016-04-15,0.0800,2016-04-19
2016年,2016-03-03,2016-03-03,0.0800,2016-03-07
2016年,2016-01-04,2016-01-04,0.0800,2016-01-06
2013年,2013-11-19,2013-11-19,0.0700,2013-11-21
2012年,2012-06-26,2012-06-26,0.0200,2012-06-28
2012年,2012-06-08,2012-06-08,0.0200,2012-06-12
2010年,2010-12-14,2010-12-14,0.0700,2010-12-16
