年份,权益登记日,除息日,每份分红,分红发放日
2020年,2020-12-28,2020-12-28,0.0718,2020-12-29
2020年,2020-06-29,2020-06-29,0.0530,2020-06-30
2019年,2019-06-27,2019-06-27,0.0438,2019-06-28
2018年,2018-06-26,2018-06-26,0.0480,2018-06-27
