年份,权益登记日,除息日,每份分红,分红发放日
2009年,2009-04-23,2009-04-23,0.0680,2009-04-24
2008年,2008-06-03,2008-06-03,0.1000,2008-06-04
2007年,2007-07-11,2007-07-11,0.1000,2007-07-12
2007年,2007-02-28,2007-02-28,0.1200,2007-03-01
2007年,2007-01-15,2007-01-15,0.0300,2007-01-16
2006年,2006-12-25,2006-12-25,0.0280,2006-12-26
