年份,权益登记日,除息日,每份分红,分红发放日
2021年,2021-01-21,2021-01-21,0.0080,2021-01-22
2020年,2020-12-14,2020-12-14,0.0040,2020-12-15
2020年,2020-10-26,2020-10-26,0.0061,2020-10-27
2020年,2020-05-15,2020-05-15,0.0100,2020-05-18
2020年,2020-01-13,2020-01-13,0.0130,2020-01-14
