年份,权益登记日,除息日,每份分红,分红发放日
2020年,2020-06-16,2020-06-16,0.1888,2020-06-18
2016年,2016-11-04,2016-11-04,0.4580,2016-11-08
2014年,2014-09-04,2014-09-04,0.1450,2014-09-09
2013年,2013-12-10,2013-12-10,0.2900,2013-12-12
2013年,2013-08-27,2013-08-27,0.0900,2013-08-29
2013年,2013-03-08,2013-03-08,0.0200,2013-03-12
2013年,2013-02-26,2013-02-26,0.0100,2013-02-28
2012年,2012-09-20,2012-09-20,0.0150,2012-09-24
