年份,权益登记日,除息日,每份分红,分红发放日
2016年,2016-12-19,2016-12-19,0.2100,2016-12-20
2014年,2014-12-25,2014-12-25,0.1200,2014-12-26
2011年,2011-06-22,2011-06-22,0.0750,2011-06-23
2010年,2010-12-06,2010-12-06,0.1000,2010-12-07
2010年,2010-06-29,2010-06-29,0.0390,2010-06-30
2009年,2009-12-30,2009-12-30,0.0310,2009-12-31
2009年,2009-04-29,2009-04-29,0.0070,2009-04-30
