年份,权益登记日,除息日,每份分红,分红发放日
2020年,2020-07-07,2020-07-07,0.0150,2020-07-08
2020年,2020-04-02,2020-04-02,0.0190,2020-04-03
2019年,2019-11-28,2019-11-28,0.0280,2019-11-29
2019年,2019-07-26,2019-07-26,0.0900,2019-07-29
2019年,2019-03-05,2019-03-05,0.1630,2019-03-06
