年份,权益登记日,除息日,每份分红,分红发放日
2020年,2020-04-21,2020-04-21,0.0320,2020-04-22
2019年,2019-12-04,2019-12-04,0.0410,2019-12-05
2019年,2019-06-13,2019-06-13,0.0150,2019-06-14
2018年,2018-05-23,2018-05-23,0.0120,2018-05-24
2018年,2018-03-22,2018-03-22,0.0130,2018-03-23
2017年,2017-12-25,2017-12-25,0.0060,2017-12-26
2017年,2017-05-24,2017-05-24,0.0060,2017-05-25
2017年,2017-03-24,2017-03-24,0.0060,2017-03-27
