年份,权益登记日,除息日,每份分红,分红发放日
2015年,2015-01-21,2015-01-21,0.0600,2015-01-22
2014年,2014-12-08,2014-12-08,0.0300,2014-12-09
2014年,2014-11-11,2014-11-11,0.0300,2014-11-12
2014年,2014-10-21,2014-10-21,0.0300,2014-10-22
2014年,2014-09-16,2014-09-16,0.0300,2014-09-17
2014年,2014-08-18,2014-08-18,0.0300,2014-08-19
