年份,权益登记日,除息日,每份分红,分红发放日
2020年,2020-06-11,2020-06-11,0.0100,2020-06-12
2020年,2020-03-02,2020-03-02,0.0060,2020-03-03
2019年,2019-12-24,2019-12-24,0.0200,2019-12-25
