年份,权益登记日,除息日,每份分红,分红发放日
2019年,2019-12-19,2019-12-19,0.0428,2019-12-23
2018年,2018-11-13,2018-11-13,0.1780,2018-11-15
2016年,2016-06-23,2016-06-23,0.3700,2016-06-27
2014年,2014-09-22,2014-09-22,0.3000,2014-09-24
2011年,2011-06-10,2011-06-10,0.5500,2011-06-14
2007年,2007-02-05,2007-02-05,0.1000,2007-02-06
