年份,权益登记日,除息日,每份分红,分红发放日
2020年,2020-06-08,2020-06-08,0.0400,2020-06-09
2020年,2020-05-11,2020-05-11,0.0980,2020-05-12
2010年,2010-08-25,2010-08-25,0.0270,2010-08-26
