年份,权益登记日,除息日,每份分红,分红发放日
2020年,2020-04-27,2020-04-27,0.0500,2020-04-28
2019年,2019-11-28,2019-11-28,0.0400,2019-11-29
2018年,2018-11-16,2018-11-16,0.0100,2018-11-19
2018年,2018-09-14,2018-09-14,0.0400,2018-09-17
2018年,2018-04-25,2018-04-25,0.0350,2018-04-26
