年份,权益登记日,除息日,每份分红,分红发放日
2019年,2019-03-29,2019-03-29,0.0550,2019-04-01
2018年,2018-11-19,2018-11-19,0.0560,2018-11-20
2018年,2018-09-27,2018-09-27,0.0580,2018-09-28
2018年,2018-06-28,2018-06-28,0.0600,2018-06-29
2017年,2017-05-08,2017-05-08,0.0300,2017-05-09
