年份,权益登记日,除息日,每份分红,分红发放日
2018年,2018-11-21,2018-11-21,0.0320,2018-11-23
2017年,2017-08-29,2017-08-29,0.2000,2017-08-31
2017年,2017-03-06,2017-03-06,0.2000,2017-03-08
