年份,权益登记日,除息日,每份分红,分红发放日
2007年,2007-11-20,2007-11-21,2.8000,2007-11-22
2007年,2007-04-23,2007-04-24,0.0300,2007-04-25
2006年,2006-04-24,2006-04-25,0.0300,2006-04-26
