年份,权益登记日,除息日,每份分红,分红发放日
2018年,2018-09-25,2018-09-25,0.0223,2018-09-27
2018年,2018-03-22,2018-03-22,0.0101,2018-03-26
2017年,2017-12-22,2017-12-22,0.0108,2017-12-26
2017年,2017-09-13,2017-09-13,0.0082,2017-09-15
2017年,2017-06-22,2017-06-22,0.0100,2017-06-26
