年份,权益登记日,除息日,每份分红,分红发放日
2020年,2020-08-11,2020-08-11,0.0135,2020-08-13
2020年,2020-04-17,2020-04-17,0.0090,2020-04-21
2020年,2020-01-10,2020-01-10,0.0083,2020-01-14
2019年,2019-10-18,2019-10-18,0.0086,2019-10-22
2019年,2019-07-12,2019-07-12,0.0068,2019-07-16
