净值日期,累计净值,单位净值,日增长率,复权净值
2012-08-10,1.0,1.0,0.0,1.0
2012-08-13,1.0,1.0,0.0,1.0
2012-08-14,1.0,1.0,0.0,1.0
2012-08-17,1.0,1.0,0.0,1.0
2012-08-24,1.001,1.001,0.1,1.001
2012-08-31,1.001,1.001,0.0,1.001
2012-09-07,1.002,1.002,0.0999,1.002
2012-09-12,1.002,1.002,0.0,1.002
2012-09-13,1.002,1.002,0.0,1.002
2012-09-14,1.002,1.002,0.0,1.002
2012-09-17,1.002,1.002,0.0,1.002
2012-09-18,1.003,1.003,0.0998,1.003
2012-09-19,1.003,1.003,0.0,1.003
2012-09-20,1.003,1.003,0.0,1.003
2012-09-21,1.003,1.003,0.0,1.003
2012-09-24,1.003,1.003,0.0,1.003
2012-09-25,1.003,1.003,0.0,1.003
2012-09-26,1.003,1.003,0.0,1.003
2012-09-27,1.004,1.004,0.0997,1.004
2012-09-28,1.004,1.004,0.0,1.004
2012-10-08,1.005,1.005,0.0996,1.005
2012-10-09,1.005,1.005,0.0,1.005
2012-10-10,1.005,1.005,0.0,1.005
2012-10-11,1.006,1.006,0.0995,1.006
2012-10-12,1.006,1.006,0.0,1.006
2012-10-15,1.007,1.007,0.0994,1.007
2012-10-16,1.007,1.007,0.0,1.007
2012-10-17,1.007,1.007,0.0,1.007
2012-10-18,1.007,1.007,0.0,1.007
2012-10-19,1.007,1.007,0.0,1.007
2012-10-22,1.007,1.007,0.0,1.007
2012-10-23,1.007,1.007,0.0,1.007
2012-10-24,1.007,1.007,0.0,1.007
2012-10-25,1.007,1.007,0.0,1.007
2012-10-26,1.007,1.007,0.0,1.007
2012-10-29,1.007,1.007,0.0,1.007
2012-10-30,1.008,1.008,0.0993,1.008
2012-10-31,1.008,1.008,0.0,1.008
2012-11-01,1.008,1.008,0.0,1.008
2012-11-02,1.008,1.008,0.0,1.008
2012-11-05,1.009,1.009,0.0992,1.009
2012-11-06,1.009,1.009,0.0,1.009
2012-11-07,1.009,1.009,0.0,1.009
2012-11-08,1.009,1.009,0.0,1.009
2012-11-09,1.009,1.009,0.0,1.009
2012-11-12,1.01,1.01,0.0991,1.01
2012-11-13,1.01,1.01,0.0,1.01
2012-11-14,1.011,1.011,0.099,1.011
2012-11-15,1.011,1.011,0.0,1.011
2012-11-16,1.011,1.011,0.0,1.011
2012-11-19,1.012,1.012,0.0989,1.012
2012-11-20,1.013,1.013,0.0988,1.013
2012-11-21,1.013,1.013,0.0,1.013
2012-11-22,1.013,1.013,0.0,1.013
2012-11-23,1.013,1.013,0.0,1.013
2012-11-26,1.014,1.014,0.0987,1.014
2012-11-27,1.014,1.014,0.0,1.014
2012-11-28,1.014,1.014,0.0,1.014
2012-11-29,1.014,1.014,0.0,1.014
2012-11-30,1.014,1.014,0.0,1.014
2012-12-03,1.014,1.014,0.0,1.014
2012-12-04,1.014,1.014,0.0,1.014
2012-12-05,1.015,1.015,0.0986,1.015
2012-12-06,1.014,1.014,-0.0985,1.014
2012-12-07,1.015,1.015,0.0986,1.015
2012-12-10,1.015,1.015,0.0,1.015
2012-12-11,1.015,1.015,0.0,1.015
2012-12-12,1.015,1.015,0.0,1.015
2012-12-13,1.015,1.015,0.0,1.015
2012-12-14,1.015,1.015,0.0,1.015
2012-12-17,1.016,1.016,0.0985,1.016
2012-12-18,1.016,1.016,0.0,1.016
2012-12-19,1.016,1.016,0.0,1.016
2012-12-20,1.016,1.016,0.0,1.016
2012-12-21,1.016,1.016,0.0,1.016
2012-12-24,1.016,1.016,0.0,1.016
2012-12-25,1.016,1.016,0.0,1.016
2012-12-26,1.016,1.016,0.0,1.016
2012-12-27,1.016,1.016,0.0,1.016
2012-12-28,1.017,1.017,0.0984,1.017
2012-12-31,1.017,1.017,0.0,1.017
2013-01-04,1.017,1.017,0.0,1.017
2013-01-07,1.018,1.018,0.0983,1.018
2013-01-08,1.018,1.018,0.0,1.018
2013-01-09,1.019,1.019,0.0982,1.019
2013-01-10,1.02,1.02,0.0981,1.02
2013-01-11,1.02,1.02,0.0,1.02
2013-01-14,1.021,1.021,0.098,1.021
2013-01-15,1.022,1.022,0.0979,1.022
2013-01-16,1.023,1.023,0.0978,1.023
2013-01-17,1.023,1.023,0.0,1.023
2013-01-18,1.024,1.024,0.0978,1.024
2013-01-21,1.025,1.025,0.0977,1.025
2013-01-22,1.025,1.025,0.0,1.025
2013-01-23,1.025,1.025,0.0,1.025
2013-01-24,1.025,1.025,0.0,1.025
2013-01-25,1.024,1.015,-0.0976,1.024
2013-01-28,1.026,1.017,0.197,1.026
2013-01-29,1.026,1.017,0.0,1.026
2013-01-30,1.027,1.018,0.0983,1.027008558
2013-01-31,1.027,1.018,0.0,1.027008558
2013-02-01,1.028,1.019,0.0982,1.028017080403956
2013-02-04,1.028,1.019,0.0,1.028017080403956
2013-02-05,1.028,1.019,0.0,1.028017080403956
2013-02-06,1.028,1.019,0.0,1.028017080403956
2013-02-07,1.029,1.02,0.0981,1.0290255651598321
2013-02-08,1.03,1.021,0.098,1.0300340102136887
2013-02-18,1.032,1.023,0.1959,1.0320518468396973
2013-02-19,1.032,1.023,0.0,1.0320518468396973
2013-02-20,1.034,1.025,0.1955,1.0340695082002689
2013-02-21,1.033,1.024,-0.0976,1.0330602563602655
2013-02-22,1.032,1.023,-0.0977,1.0320509564898015
2013-02-25,1.033,1.024,0.0978,1.0330603023252485
2013-02-26,1.032,1.023,-0.0977,1.0320510024098768
2013-02-27,1.032,1.023,0.0,1.0320510024098768
2013-02-28,1.034,1.025,0.1955,1.034068662119588
2013-03-01,1.034,1.025,0.0,1.034068662119588
2013-03-04,1.032,1.023,-0.1951,1.0320511941597927
2013-03-05,1.032,1.023,0.0,1.0320511941597927
2013-03-06,1.033,1.024,0.0978,1.033060540227681
2013-03-07,1.033,1.024,0.0,1.033060540227681
2013-03-08,1.034,1.025,0.0977,1.0340698403754833
2013-03-11,1.034,1.025,0.0,1.0340698403754833
2013-03-12,1.034,1.025,0.0,1.0340698403754833
2013-03-13,1.034,1.025,0.0,1.0340698403754833
2013-03-14,1.034,1.025,0.0,1.0340698403754833
2013-03-15,1.034,1.025,0.0,1.0340698403754833
2013-03-18,1.033,1.024,-0.0976,1.0330605882112769
2013-03-19,1.032,1.023,-0.0977,1.0320512880165944
2013-03-20,1.033,1.024,0.0978,1.0330606341762745
2013-03-21,1.034,1.025,0.0977,1.0340699344158646
2013-03-22,1.036,1.027,0.1951,1.03608740485791
2013-03-25,1.036,1.027,0.0,1.03608740485791
2013-03-26,1.036,1.027,0.0,1.03608740485791
2013-03-27,1.036,1.027,0.0,1.03608740485791
2013-03-28,1.036,1.027,0.0,1.03608740485791
2013-03-29,1.036,1.027,0.0,1.03608740485791
2013-04-01,1.036,1.027,0.0,1.03608740485791
2013-04-02,1.036,1.027,0.0,1.03608740485791
2013-04-03,1.037,1.028,0.0974,1.0370965539902417
2013-04-08,1.037,1.028,0.0,1.0370965539902417
2013-04-09,1.038,1.029,0.0973,1.0381056489372742
2013-04-10,1.039,1.03,0.0972,1.0391146876280413
2013-04-11,1.04,1.031,0.0971,1.040123667989728
2013-04-12,1.04,1.031,0.0,1.040123667989728
2013-04-15,1.039,1.03,-0.097,1.039114748031778
2013-04-16,1.04,1.031,0.0971,1.0401237284521168
2013-04-17,1.039,1.03,-0.097,1.0391148084355182
2013-04-18,1.039,1.03,0.0,1.0391148084355182
2013-04-19,1.039,1.03,0.0,1.0391148084355182
2013-04-22,1.037,1.028,-0.1942,1.0370968474775364
2013-04-23,1.036,1.027,-0.0973,1.0360877522449408
2013-04-24,1.037,1.028,0.0974,1.0370969017156273
2013-04-25,1.037,1.028,0.0,1.0370969017156273
2013-04-26,1.038,1.029,0.0973,1.0381059970009965
2013-05-02,1.038,1.029,0.0,1.0381059970009965
2013-05-03,1.039,1.03,0.0972,1.0391150360300814
2013-05-06,1.04,1.031,0.0971,1.0401240167300667
2013-05-07,1.041,1.032,0.097,1.0411329370262947
2013-05-08,1.042,1.033,0.0969,1.042141794842273
2013-05-09,1.042,1.033,0.0,1.042141794842273
2013-05-10,1.043,1.034,0.0968,1.0431505880996805
2013-05-13,1.043,1.034,0.0,1.0431505880996805
2013-05-14,1.043,1.034,0.0,1.0431505880996805
2013-05-15,1.044,1.025,0.0967,1.0441593147183728
2013-05-16,1.043,1.024,-0.0976,1.0431402152272076
2013-05-17,1.046,1.027,0.293,1.0461966160578233
2013-05-20,1.046,1.027,0.0,1.0461966160578233
2013-05-21,1.045,1.026,-0.0974,1.045177620553783
2013-05-22,1.045,1.026,0.0,1.045177620553783
2013-05-23,1.046,1.027,0.0975,1.0461966687338229
2013-05-24,1.046,1.027,0.0,1.0461966687338229
2013-05-27,1.047,1.028,0.0974,1.0472156642891697
2013-05-28,1.048,1.029,0.0973,1.048234605130523
2013-05-29,1.048,1.029,0.0,1.048234605130523
2013-05-30,1.048,1.029,0.0,1.048234605130523
2013-05-31,1.049,1.03,0.0972,1.0492534891667098
2013-06-03,1.049,1.03,0.0,1.0492534891667098
2013-06-04,1.049,1.03,0.0,1.0492534891667098
2013-06-05,1.049,1.03,0.0,1.0492534891667098
2013-06-06,1.048,1.029,-0.0971,1.0482346640287288
2013-06-07,1.048,1.029,0.0,1.0482346640287288
2013-06-13,1.047,1.028,-0.0972,1.0472157799352928
2013-06-14,1.047,1.028,0.0,1.0472157799352928
2013-06-17,1.047,1.018,0.0,1.0472157799352928
2013-06-18,1.047,1.018,0.0,1.0472157799352928
2013-06-19,1.045,1.016,-0.1965,1.04515800092772
2013-06-20,1.041,1.012,-0.3937,1.0410432138780676
2013-06-21,1.041,1.012,0.0,1.0410432138780676
