年份,权益登记日,除息日,每份分红,分红发放日
2018年,2018-12-24,2018-12-24,0.0517,2018-12-26
2018年,2018-09-21,2018-09-21,0.0590,2018-09-26
2018年,2018-06-21,2018-06-21,0.0710,2018-06-25
