年份,权益登记日,除息日,每份分红,分红发放日
2020年,2020-05-13,2020-05-13,0.0100,2020-05-14
2020年,2020-03-24,2020-03-24,0.0100,2020-03-25
2019年,2019-09-11,2019-09-11,0.0080,2019-09-12
2019年,2019-06-12,2019-06-12,0.0070,2019-06-13
2019年,2019-03-18,2019-03-18,0.0150,2019-03-19
