年份,权益登记日,除息日,每份分红,分红发放日
2020年,2020-12-28,2020-12-28,0.0520,2020-12-29
2020年,2020-11-16,2020-11-16,0.0540,2020-11-17
2020年,2020-09-23,2020-09-23,0.0500,2020-09-24
2020年,2020-06-29,2020-06-29,0.0550,2020-06-30
2020年,2020-03-30,2020-03-30,0.0550,2020-03-31
2019年,2019-03-26,2019-03-26,0.0100,2019-03-27
