年份,权益登记日,除息日,每份分红,分红发放日
2020年,2020-12-15,2020-12-15,0.2700,2020-12-17
2017年,2017-02-16,2017-02-16,0.0240,2017-02-20
2017年,2017-01-16,2017-01-16,0.0470,2017-01-18
2016年,2016-01-15,2016-01-15,0.0860,2016-01-19
