年份,权益登记日,除息日,每份分红,分红发放日
2020年,2020-03-25,2020-03-25,0.0080,2020-03-27
2019年,2019-12-20,2019-12-20,0.0050,2019-12-24
2016年,2016-12-07,2016-12-07,0.0690,2016-12-09
2016年,2016-01-18,2016-01-18,0.0520,2016-01-20
