年份,权益登记日,除息日,每份分红,分红发放日
2020年,2020-11-26,2020-11-26,0.2500,2020-11-30
2019年,2019-11-13,2019-11-13,0.1040,2019-11-15
2018年,2018-01-15,2018-01-15,0.2140,2018-01-17
2016年,2016-12-27,2016-12-27,0.2740,2016-12-29
2015年,2015-01-21,2015-01-21,0.1000,2015-01-23
