年份,权益登记日,除息日,每份分红,分红发放日
2020年,2020-06-19,2020-06-19,0.0015,2020-06-23
2020年,2020-03-23,2020-03-23,0.0200,2020-03-25
2019年,2019-12-17,2019-12-17,0.0150,2019-12-19
2019年,2019-07-16,2019-07-16,0.0100,2019-07-18
