年份,权益登记日,除息日,每份分红,分红发放日
2016年,2016-03-31,2016-03-31,0.2500,2016-04-01
2015年,2015-01-22,2015-01-22,0.3000,2015-01-23
2014年,2014-01-14,2014-01-14,0.0320,2014-01-15
2011年,2011-03-22,2011-03-22,0.0110,2011-03-23
2010年,2010-12-28,2010-12-28,0.0500,2010-12-29
2010年,2010-01-25,2010-01-25,0.1000,2010-01-26
2009年,2009-12-28,2009-12-28,0.0100,2009-12-29
2009年,2009-05-15,2009-05-15,0.2000,2009-05-18
