年份,权益登记日,除息日,每份分红,分红发放日
2020年,2020-08-27,2020-08-27,0.0570,2020-08-28
2020年,2020-07-06,2020-07-06,0.0618,2020-07-07
2020年,2020-05-11,2020-05-11,0.0648,2020-05-12
2020年,2020-03-27,2020-03-27,0.0673,2020-03-30
2019年,2019-12-26,2019-12-26,0.0916,2019-12-27
2019年,2019-08-16,2019-08-16,0.1107,2019-08-19
2019年,2019-06-27,2019-06-27,0.1369,2019-06-28
2019年,2019-04-25,2019-04-25,0.1690,2019-04-26
2013年,2013-07-31,2013-07-31,0.0400,2013-08-01
