年份,权益登记日,除息日,每份分红,分红发放日
2019年,2019-12-11,2019-12-11,0.0500,2019-12-12
2019年,2019-09-23,2019-09-23,0.0580,2019-09-24
2018年,2018-12-19,2018-12-19,0.1577,2018-12-20
2017年,2017-06-13,2017-06-13,0.2700,2017-06-14
2016年,2016-11-07,2016-11-07,0.4200,2016-11-08
2011年,2011-01-19,2011-01-19,0.0150,2011-01-20
