年份,权益登记日,除息日,每份分红,分红发放日
2020年,2020-12-17,2020-12-17,0.0100,2020-12-21
2020年,2020-08-27,2020-08-27,0.0060,2020-08-31
2020年,2020-05-22,2020-05-22,0.0060,2020-05-26
2020年,2020-01-08,2020-01-08,0.0030,2020-01-10
