年份,权益登记日,除息日,每份分红,分红发放日
2021年,2021-01-06,2021-01-06,0.0100,2021-01-07
2020年,2020-07-08,2020-07-08,0.0160,2020-07-09
2020年,2020-04-08,2020-04-08,0.0130,2020-04-09
2020年,2020-01-09,2020-01-09,0.0120,2020-01-10
2019年,2019-09-05,2019-09-05,0.0030,2019-09-06
