年份,权益登记日,除息日,每份分红,分红发放日
2015年,2015-11-16,2015-11-16,0.5500,2015-11-18
2010年,2010-12-10,2010-12-10,0.0500,2010-12-13
2010年,2010-11-12,2010-11-12,0.1000,2010-11-15
2010年,2010-08-23,2010-08-23,0.0300,2010-08-24
