年份,权益登记日,除息日,每份分红,分红发放日
2014年,2014-01-14,2014-01-14,0.1000,2014-01-16
2007年,2007-02-02,2007-02-02,0.5450,
2006年,2006-09-29,2006-09-29,0.1600,2006-10-11
