年份,权益登记日,除息日,每份分红,分红发放日
2020年,2020-07-27,2020-07-27,0.9050,2020-07-29
2007年,2007-09-13,2007-09-13,0.0500,2007-09-17
2007年,2007-08-17,2007-08-17,0.2080,2007-08-21
