年份,权益登记日,除息日,每份分红,分红发放日
2016年,2016-11-22,2016-11-22,0.4500,2016-11-24
2014年,2014-10-16,2014-10-16,0.1000,2014-10-20
2013年,2013-01-11,2013-01-11,0.0400,2013-01-15
