年份,权益登记日,除息日,每份分红,分红发放日
2021年,2021-01-11,2021-01-11,0.1150,2021-01-13
2010年,2010-12-21,2010-12-21,0.1500,2010-12-23
2009年,2009-12-07,2009-12-07,0.2000,2009-12-09
2008年,2008-07-15,2008-07-15,0.1000,2008-07-16
2008年,2008-03-05,2008-03-05,0.2000,2008-03-06
2007年,2007-01-17,2007-01-17,0.4560,2007-01-18
