年份,权益登记日,除息日,每份分红,分红发放日
2015年,2015-04-16,2015-04-16,0.2300,2015-04-17
2014年,2014-10-23,2014-10-23,0.0950,2014-10-24
2014年,2014-02-27,2014-02-27,0.0300,2014-02-28
2013年,2013-01-23,2013-01-23,0.0200,2013-01-24
