年份,权益登记日,除息日,每份分红,分红发放日
2020年,2020-12-18,2020-12-18,0.0160,2020-12-21
2020年,2020-06-03,2020-06-03,0.0210,2020-06-04
2020年,2020-03-24,2020-03-24,0.0390,2020-03-25
2019年,2019-09-23,2019-09-23,0.0450,2019-09-24
2019年,2019-06-25,2019-06-25,0.0470,2019-06-26
2019年,2019-04-26,2019-04-26,0.0550,2019-04-29
