年份,权益登记日,除息日,每份分红,分红发放日
2020年,2020-09-22,2020-09-22,0.0320,2020-09-24
2020年,2020-06-16,2020-06-16,0.0350,2020-06-18
2020年,2020-03-24,2020-03-24,0.0250,2020-03-26
2017年,2017-03-16,2017-03-16,0.0300,2017-03-20
2016年,2016-11-24,2016-11-24,0.5600,2016-11-28
