净值日期,累计净值,单位净值,日增长率,复权净值
2020-12-30,1.0,1.0,0.0,1.0
2020-12-31,1.0001,1.0001,0.01,1.0001
2021-01-04,1.0002,1.0002,0.01,1.0002
2021-01-05,1.0003,1.0003,0.01,1.0003
2021-01-06,1.0003,1.0003,0.0,1.0003
2021-01-07,1.0002,1.0002,-0.01,1.0002
2021-01-08,0.9999,0.9999,-0.03,0.9999
2021-01-11,0.9993,0.9993,-0.06,0.9993
2021-01-12,1.0006,1.0006,0.13,1.0006
2021-01-13,1.0007,1.0007,0.01,1.0007
2021-01-14,1.001,1.001,0.03,1.001
2021-01-15,1.0011,1.0011,0.01,1.0011
2021-01-18,1.0021,1.0021,0.1,1.0021
2021-01-19,1.0011,1.0011,-0.1,1.0011
2021-01-20,1.0011,1.0011,0.0,1.0011
2021-01-21,1.0013,1.0013,0.02,1.0013
2021-01-22,1.0012,1.0012,-0.01,1.0012
2021-01-25,1.0008,1.0008,-0.04,1.0008
2021-01-26,0.9999,0.9999,-0.09,0.9999
2021-01-27,0.9993,0.9993,-0.06,0.9993
2021-01-28,0.9982,0.9982,-0.11,0.9982
2021-01-29,0.9972,0.9972,-0.1,0.9972
2021-02-01,0.9977,0.9977,0.05,0.9977
2021-02-02,0.9983,0.9983,0.06,0.9983
2021-02-03,0.9978,0.9978,-0.05,0.9978
2021-02-04,0.9965,0.9965,-0.13,0.9965
2021-02-05,0.9969,0.9969,0.04,0.9969
2021-02-08,0.9973,0.9973,0.04,0.9973
2021-02-09,0.9983,0.9983,0.1,0.9983
2021-02-10,0.9987,0.9987,0.04,0.9987
2021-02-18,0.9988,0.9988,0.01,0.9988
2021-02-19,0.999,0.999,0.02,0.999
2021-02-22,0.9974,0.9974,-0.16,0.9974
2021-02-23,0.9975,0.9975,0.01,0.9975
2021-02-24,0.9972,0.9972,-0.03,0.9972
2021-02-25,0.9984,0.9984,0.12,0.9984
2021-02-26,0.9973,0.9973,-0.11,0.9973
2021-03-01,0.999,0.999,0.17,0.999
2021-03-02,1.0003,1.0003,0.13,1.0003
2021-03-03,1.0011,1.0011,0.08,1.0011
2021-03-04,0.9989,0.9989,-0.22,0.9989
2021-03-05,0.9993,0.9993,0.04,0.9993
2021-03-08,0.9977,0.9977,-0.16,0.9977
2021-03-09,0.9966,0.9966,-0.11,0.9966
2021-03-10,0.9966,0.9966,0.0,0.9966
2021-03-11,0.9992,0.9992,0.26,0.9992
2021-03-12,0.9994,0.9994,0.02,0.9994
2021-03-15,0.9986,0.9986,-0.08,0.9986
2021-03-16,0.9994,0.9994,0.08,0.9994
2021-03-17,0.9999,0.9999,0.05,0.9999
2021-03-18,1.0003,1.0003,0.04,1.0003
2021-03-19,0.9995,0.9995,-0.08,0.9995
2021-03-22,1.0016,1.0016,0.21,1.0016
2021-03-23,1.0021,1.0021,0.05,1.0021
2021-03-24,0.9997,0.9997,-0.24,0.9997
2021-03-25,0.9998,0.9998,0.01,0.9998
2021-03-26,1.0006,1.0006,0.08,1.0006
2021-03-29,1.0016,1.0016,0.1,1.0016
2021-03-30,1.0023,1.0023,0.07,1.0023
2021-03-31,1.003,1.003,0.07,1.003
2021-04-01,1.0034,1.0034,0.04,1.0034
2021-04-02,1.0055,1.0055,0.21,1.0055
2021-04-06,1.005,1.005,-0.05,1.005
2021-04-07,1.0048,1.0048,-0.02,1.0048
2021-04-08,1.0052,1.0052,0.04,1.0052
2021-04-09,1.0048,1.0048,-0.04,1.0048
2021-04-12,1.0041,1.0041,-0.07,1.0041
2021-04-13,1.0045,1.0045,0.04,1.0045
2021-04-14,1.0047,1.0047,0.02,1.0047
2021-04-15,1.0042,1.0042,-0.05,1.0042
2021-04-16,1.0048,1.0048,0.06,1.0048
2021-04-19,1.0064,1.0064,0.16,1.0064
2021-04-20,1.0071,1.0071,0.07,1.0071
2021-04-21,1.0076,1.0076,0.05,1.0076
2021-04-22,1.0076,1.0076,0.0,1.0076
2021-04-23,1.0084,1.0084,0.08,1.0084
2021-04-26,1.0068,1.0068,-0.16,1.0068
2021-04-27,1.0069,1.0069,0.01,1.0069
2021-04-28,1.0084,1.0084,0.15,1.0084
2021-04-29,1.0094,1.0094,0.1,1.0094
2021-04-30,1.0087,1.0087,-0.07,1.0087
2021-05-06,1.0086,1.0086,-0.01,1.0086
2021-05-07,1.0077,1.0077,-0.09,1.0077
2021-05-10,1.008,1.008,0.03,1.008
2021-05-11,1.0081,1.0081,0.01,1.0081
2021-05-12,1.0088,1.0088,0.07,1.0088
2021-05-13,1.0082,1.0082,-0.06,1.0082
2021-05-14,1.0103,1.0103,0.21,1.0103
2021-05-17,1.0116,1.0116,0.13,1.0116
2021-05-18,1.0123,1.0123,0.07,1.0123
2021-05-19,1.0113,1.0113,-0.1,1.0113
2021-05-20,1.012,1.012,0.07,1.012
2021-05-21,1.0118,1.0118,-0.02,1.0118
2021-05-24,1.0137,1.0137,0.19,1.0137
2021-05-25,1.016,1.016,0.23,1.016
2021-05-26,1.017,1.017,0.1,1.017
2021-05-27,1.0175,1.0175,0.05,1.0175
2021-05-28,1.0163,1.0163,-0.12,1.0163
2021-05-31,1.0166,1.0166,0.03,1.0166
2021-06-01,1.0156,1.0156,-0.1,1.0156
2021-06-02,1.0151,1.0151,-0.05,1.0151
2021-06-03,1.0148,1.0148,-0.03,1.0148
2021-06-04,1.0159,1.0159,0.11,1.0159
2021-06-07,1.016,1.016,0.01,1.016
2021-06-08,1.015,1.015,-0.1,1.015
2021-06-09,1.0139,1.0139,-0.11,1.0139
2021-06-10,1.0127,1.0127,-0.12,1.0127
2021-06-11,1.0124,1.0124,-0.03,1.0124
2021-06-15,1.0115,1.0115,-0.09,1.0115
2021-06-16,1.01,1.01,-0.15,1.01
2021-06-17,1.0099,1.0099,-0.01,1.0099
2021-06-18,1.01,1.01,0.01,1.01
2021-06-21,1.0113,1.0113,0.13,1.0113
2021-06-22,1.0121,1.0121,0.08,1.0121
2021-06-23,1.014,1.014,0.19,1.014
2021-06-24,1.014,1.014,0.0,1.014
2021-06-25,1.0146,1.0146,0.06,1.0146
2021-06-28,1.0149,1.0149,0.03,1.0149
2021-06-29,1.0142,1.0142,-0.07,1.0142
2021-06-30,1.0146,1.0146,0.04,1.0146
2021-07-01,1.0152,1.0152,0.06,1.0152
2021-07-02,1.0145,1.0145,-0.07,1.0145
2021-07-05,1.0144,1.0144,-0.01,1.0144
2021-07-06,1.0151,1.0151,0.07,1.0151
2021-07-07,1.0172,1.0172,0.21,1.0172
2021-07-08,1.0154,1.0154,-0.18,1.0154
2021-07-09,1.0145,1.0145,-0.09,1.0145
2021-07-12,1.0151,1.0151,0.06,1.0151
2021-07-13,1.0167,1.0167,0.16,1.0167
2021-07-14,1.0169,1.0169,0.02,1.0169
2021-07-15,1.0173,1.0173,0.04,1.0173
2021-07-16,1.0174,1.0174,0.01,1.0174
2021-07-19,1.0176,1.0176,0.02,1.0176
2021-07-20,1.0166,1.0166,-0.1,1.0166
2021-07-21,1.0181,1.0181,0.15,1.0181
2021-07-22,1.0193,1.0193,0.12,1.0193
2021-07-23,1.0175,1.0175,-0.18,1.0175
2021-07-26,1.0154,1.0154,-0.21,1.0154
2021-07-27,1.0101,1.0101,-0.52,1.0101
2021-07-28,1.0112,1.0112,0.11,1.0112
2021-07-29,1.0162,1.0162,0.49,1.0162
2021-07-30,1.0139,1.0139,-0.23,1.0139
2021-08-02,1.0174,1.0174,0.35,1.0174
2021-08-03,1.0155,1.0155,-0.19,1.0155
2021-08-04,1.021,1.021,0.54,1.021
2021-08-05,1.0206,1.0206,-0.04,1.0206
2021-08-06,1.0207,1.0207,0.01,1.0207
2021-08-09,1.0214,1.0214,0.07,1.0214
2021-08-10,1.0243,1.0243,0.28,1.0243
2021-08-11,1.0246,1.0246,0.03,1.0246
2021-08-12,1.0245,1.0245,-0.01,1.0245
2021-08-13,1.0266,1.0266,0.2,1.0266
2021-08-16,1.0236,1.0236,-0.29,1.0236
2021-08-17,1.0185,1.0185,-0.5,1.0185
2021-08-18,1.0191,1.0191,0.06,1.0191
2021-08-19,1.0197,1.0197,0.06,1.0197
2021-08-20,1.0206,1.0206,0.09,1.0206
2021-08-23,1.0266,1.0266,0.59,1.0266
2021-08-24,1.0285,1.0285,0.19,1.0285
2021-08-25,1.0328,1.0328,0.42,1.0328
2021-08-26,1.0302,1.0302,-0.25,1.0302
2021-08-27,1.0304,1.0304,0.02,1.0304
2021-08-30,1.0283,1.0283,-0.2,1.0283
