年份,权益登记日,除息日,每份分红,分红发放日
2020年,2020-06-22,2020-06-22,0.0524,2020-06-23
2019年,2019-12-06,2019-12-06,0.0871,2019-12-09
2019年,2019-08-26,2019-08-26,0.1100,2019-08-27
2019年,2019-05-23,2019-05-23,0.1201,2019-05-24
