年份,权益登记日,除息日,每份分红,分红发放日
2017年,2017-09-13,2017-09-13,0.2230,2017-09-15
2017年,2017-01-19,2017-01-19,0.1100,2017-01-23
2016年,2016-01-20,2016-01-20,0.5180,2016-01-22
2015年,2015-01-20,2015-01-20,0.0510,2015-01-22
