年份,权益登记日,除息日,每份分红,分红发放日
2016年,2016-12-28,2016-12-28,0.0691,2016-12-29
2015年,2015-12-25,2015-12-25,0.0700,2015-12-28
2015年,2015-01-19,2015-01-19,0.0170,2015-01-20
2014年,2014-10-22,2014-10-22,0.0090,2014-10-23
