年份,权益登记日,除息日,每份分红,分红发放日
2020年,2020-06-22,2020-06-22,0.1010,2020-06-23
2019年,2019-12-06,2019-12-06,0.1310,2019-12-09
2018年,2018-06-26,2018-06-26,0.1860,2018-06-27
2013年,2013-11-07,2013-11-07,0.1457,2013-11-08
