净值日期,累计净值,单位净值,日增长率,复权净值
2019-11-19,1.0,1.0,0.0,1.0
2019-11-22,1.0002,1.0002,0.0,1.0002
2019-11-29,1.0006,1.0006,0.0,1.0006
2019-12-06,1.001,1.001,0.0,1.001
2019-12-13,1.0014,1.0014,0.0,1.0014
2019-12-16,1.0016,1.0016,0.02,1.0016
2019-12-17,1.0017,1.0017,0.01,1.0017
2019-12-18,1.0017,1.0017,0.0,1.0017
2019-12-19,1.0018,1.0018,0.01,1.0018
2019-12-20,1.0018,1.0018,0.0,1.0018
2019-12-23,1.002,1.002,0.02,1.002
2019-12-24,1.002,1.002,0.0,1.002
2019-12-25,1.002,1.002,0.0,1.002
2019-12-26,1.0021,1.0021,0.01,1.0021
2019-12-27,1.0021,1.0021,0.0,1.0021
2019-12-30,1.0022,1.0022,0.01,1.0022
2019-12-31,1.0023,1.0023,0.01,1.0023
2020-01-02,1.0023,1.0023,0.0,1.0023
2020-01-03,1.0022,1.0022,-0.01,1.0022
2020-01-06,1.0023,1.0023,0.01,1.0023
2020-01-07,1.0024,1.0024,0.01,1.0024
2020-01-08,1.0025,1.0025,0.01,1.0025
2020-01-09,1.0027,1.0027,0.02,1.0027
2020-01-10,1.003,1.003,0.0299,1.003
2020-01-13,1.0031,1.0031,0.01,1.0031
2020-01-14,1.0029,1.0029,-0.0199,1.0029
2020-01-15,1.0031,1.0031,0.0199,1.0031
2020-01-16,1.0032,1.0032,0.01,1.0032
2020-01-17,1.0034,1.0034,0.0199,1.0034
2020-01-20,1.0037,1.0037,0.0299,1.0037
2020-01-21,1.0042,1.0042,0.0498,1.0042
2020-01-22,1.0044,1.0044,0.0199,1.0044
2020-01-23,1.0049,1.0049,0.0498,1.0049
2020-02-03,1.0073,1.0073,0.2388,1.0073
2020-02-04,1.0069,1.0069,-0.0397,1.0069
2020-02-05,1.007,1.007,0.0099,1.007
2020-02-06,1.0078,1.0078,0.0794,1.0078
2020-02-07,1.0103,1.0103,0.2481,1.0103
2020-02-10,1.0112,1.0112,0.0891,1.0112
2020-02-11,1.0104,1.0104,-0.0791,1.0104
2020-02-12,1.0102,1.0102,-0.0198,1.0102
2020-02-13,1.0104,1.0104,0.0198,1.0104
2020-02-14,1.0101,1.0101,-0.0297,1.0101
2020-02-17,1.0098,1.0098,-0.0297,1.0098
2020-02-18,1.0101,1.0101,0.0297,1.0101
2020-02-19,1.0098,1.0098,-0.0297,1.0098
2020-02-20,1.0098,1.0098,0.0,1.0098
2020-02-21,1.0102,1.0102,0.0396,1.0102
2020-02-24,1.0108,1.0108,0.0594,1.0108
2020-02-25,1.011,1.011,0.0198,1.011
2020-02-26,1.0109,1.0109,-0.0099,1.0109
2020-02-27,1.0113,1.0113,0.0396,1.0113
2020-02-28,1.0123,1.0123,0.0989,1.0123
2020-03-02,1.012,1.012,-0.0296,1.012
2020-03-03,1.012,1.012,0.0,1.012
