年份,权益登记日,除息日,每份分红,分红发放日
2019年,2019-09-26,2019-09-26,0.3090,2019-09-27
2018年,2018-12-24,2018-12-24,0.2160,2018-12-25
2017年,2017-03-17,2017-03-17,0.2050,2017-03-20
2016年,2016-06-24,2016-06-24,0.3137,2016-06-27
