年份,权益登记日,除息日,每份分红,分红发放日
2018年,2018-12-28,2018-12-28,0.0156,2019-01-02
2018年,2018-11-06,2018-11-06,0.0050,2018-11-07
2018年,2018-09-26,2018-09-26,0.0050,2018-09-27
2018年,2018-05-31,2018-05-31,0.0150,2018-06-01
2018年,2018-03-12,2018-03-12,0.0100,2018-03-13
2017年,2017-10-30,2017-10-30,0.0050,2017-10-31
2017年,2017-08-21,2017-08-21,0.0110,2017-08-22
2017年,2017-06-06,2017-06-06,0.0070,2017-06-07
