年份,权益登记日,除息日,每份分红,分红发放日
2020年,2020-05-25,2020-05-25,0.0330,2020-05-27
2020年,2020-03-27,2020-03-27,0.0300,2020-03-31
2019年,2019-06-25,2019-06-25,0.0270,2019-06-27
2019年,2019-02-26,2019-02-26,0.0500,2019-02-28
2016年,2016-12-01,2016-12-01,0.0400,2016-12-05
