年份,权益登记日,除息日,每份分红,分红发放日
2020年,2020-03-20,2020-03-20,0.0400,2020-03-24
2018年,2018-12-28,2018-12-28,0.0310,2019-01-03
2018年,2018-08-13,2018-08-13,0.0500,2018-08-15
