年份,权益登记日,除息日,每份分红,分红发放日
2020年,2020-12-11,2020-12-11,0.0076,2020-12-15
2020年,2020-06-19,2020-06-19,0.0300,2020-06-23
2019年,2019-06-25,2019-06-25,0.0200,2019-06-27
2018年,2018-11-26,2018-11-26,0.0150,2018-11-28
2017年,2017-09-26,2017-09-26,0.0220,2017-09-28
2017年,2017-03-20,2017-03-20,0.0045,2017-03-22
2017年,2017-02-22,2017-02-22,0.0050,2017-02-24
2016年,2016-12-09,2016-12-09,0.0020,2016-12-13
