年份,权益登记日,除息日,每份分红,分红发放日
2007年,2007-09-17,2007-09-18,0.2600,2007-09-19
2007年,2007-06-29,2007-07-02,0.6800,2007-07-03
2007年,2007-01-05,2007-01-08,0.5000,2007-01-09
