年份,权益登记日,除息日,每份分红,分红发放日
2020年,2020-05-26,2020-05-26,0.0300,2020-05-27
2020年,2020-02-17,2020-02-17,0.0370,2020-02-18
2019年,2019-08-01,2019-08-01,0.0249,2019-08-02
2019年,2019-01-29,2019-01-29,0.0120,2019-01-30
2018年,2018-12-03,2018-12-03,0.0300,2018-12-04
2018年,2018-08-06,2018-08-06,0.0568,2018-08-07
