年份,权益登记日,除息日,每份分红,分红发放日
2018年,2018-12-25,2018-12-25,0.0410,2018-12-26
2018年,2018-09-27,2018-09-27,0.0550,2018-09-28
2018年,2018-06-28,2018-06-28,0.0650,2018-06-29
