年份,权益登记日,除息日,每份分红,分红发放日
2014年,2014-06-17,2014-06-17,0.7250,2014-06-18
2012年,2012-04-26,2012-04-26,0.8400,2012-04-27
2011年,2011-04-25,2011-04-25,0.0200,2011-04-26
2010年,2010-01-29,2010-01-29,0.0500,2010-02-01
2008年,2008-04-25,2008-04-25,0.1000,2008-04-28
2006年,2006-02-20,2006-02-20,0.0500,2006-02-21
2005年,2005-09-28,2005-09-28,0.0200,2005-09-29
