年份,权益登记日,除息日,每份分红,分红发放日
2013年,2013-03-01,2013-03-04,0.0750,2013-03-05
2012年,2012-12-28,2012-12-31,0.0200,2013-01-04
2012年,2012-10-19,2012-10-22,0.0200,2012-10-23
