年份,权益登记日,除息日,每份分红,分红发放日
2020年,2020-12-23,2020-12-23,0.4980,2020-12-25
2020年,2020-04-09,2020-04-09,0.1645,2020-04-13
2019年,2019-04-12,2019-04-12,0.0881,2019-04-16
2018年,2018-04-17,2018-04-17,0.1591,2018-04-19
2017年,2017-04-10,2017-04-10,0.1618,2017-04-12
2016年,2016-03-29,2016-03-29,0.1708,2016-03-31
2015年,2015-04-01,2015-04-01,0.2800,2015-04-03
2014年,2014-03-25,2014-03-25,0.0700,2014-03-27
