年份,权益登记日,除息日,每份分红,分红发放日
2020年,2020-09-17,2020-09-17,0.0050,2020-09-18
2020年,2020-06-15,2020-06-15,0.0100,2020-06-16
2020年,2020-03-20,2020-03-20,0.0100,2020-03-23
2019年,2019-12-24,2019-12-24,0.0100,2019-12-25
2019年,2019-08-29,2019-08-29,0.0100,2019-08-30
2019年,2019-04-08,2019-04-08,0.0150,2019-04-09
