年份,权益登记日,除息日,每份分红,分红发放日
2019年,2019-09-26,2019-09-26,0.4200,2019-09-27
2018年,2018-06-19,2018-06-19,0.6100,2018-06-20
2010年,2010-01-12,2010-01-12,0.5000,2010-01-13
