年份,权益登记日,除息日,每份分红,分红发放日
2019年,2019-06-26,2019-06-26,0.0810,2019-06-28
2017年,2017-03-24,2017-03-24,0.1600,2017-03-28
2015年,2015-03-25,2015-03-25,0.1000,2015-03-27
2014年,2014-12-08,2014-12-08,0.0100,2014-12-10
2014年,2014-09-04,2014-09-04,0.0073,2014-09-09
2014年,2014-05-28,2014-05-28,0.0043,2014-05-30
