年份,权益登记日,除息日,每份分红,分红发放日
2020年,2020-03-26,2020-03-26,0.0365,2020-03-27
2019年,2019-09-06,2019-09-06,0.0510,2019-09-09
2019年,2019-04-26,2019-04-26,0.0552,2019-04-29
2019年,2019-03-27,2019-03-27,0.0589,2019-03-28
