年份,权益登记日,除息日,每份分红,分红发放日
2015年,2015-06-12,2015-06-12,0.5000,2015-06-15
2011年,2011-03-07,2011-03-07,0.0150,2011-03-09
2010年,2010-04-29,2010-04-29,0.0200,2010-05-04
2010年,2010-03-10,2010-03-10,0.0020,2010-03-12
